Frames,Timestamp,gne_ratio,pid,qid
150,1.8378863357580624,0.0,40,13
151,1.8421971240868935,0.0,40,13
152,1.8465079124157247,0.0,40,13
153,1.8508187007445556,0.0,40,13
154,1.8551294890733865,0.0,40,13
155,1.8594402774022174,0.0,40,13
156,1.8637510657310485,0.0,40,13
157,1.8680618540598797,0.0,40,13
158,1.8723726423887106,0.0,40,13
159,1.8766834307175415,0.0,40,13
160,1.8809942190463727,0.0,40,13
161,1.8853050073752036,0.0,40,13
162,1.8896157957040347,0.0,40,13
163,1.8939265840328656,0.0,40,13
164,1.8982373723616965,0.0,40,13
165,1.9025481606905277,0.0,40,13
166,1.9068589490193588,0.0,40,13
167,1.9111697373481897,0.0,40,13
168,1.9154805256770207,0.0,40,13
169,1.9197913140058516,0.0,40,13
170,1.9241021023346827,0.0,40,13
171,1.9284128906635138,0.0,40,13
172,1.9327236789923448,0.0,40,13
173,1.9370344673211757,0.0,40,13
174,1.9413452556500068,0.0,40,13
175,1.9456560439788377,0.0,40,13
176,1.9499668323076689,0.0,40,13
177,1.9542776206364998,0.0,40,13
178,1.9585884089653307,0.0,40,13
179,1.9628991972941618,0.0,40,13
180,1.967209985622993,0.0,40,13
181,1.971520773951824,0.0,40,13
182,1.9758315622806548,0.0,40,13
183,1.9801423506094857,0.0,40,13
184,1.9844531389383169,0.0,40,13
185,1.988763927267148,0.0,40,13
186,1.993074715595979,0.0,40,13
187,1.9973855039248098,0.0,40,13
188,2.0016962922536408,0.0,40,13
189,2.0060070805824717,0.0,40,13
190,2.010317868911303,0.0,40,13
191,2.014628657240134,0.0,40,13
192,2.018939445568965,0.0,40,13
193,2.0232502338977962,0.0,40,13
194,2.027561022226627,0.0,40,13
195,2.031871810555458,0.0,40,13
196,2.036182598884289,0.0,40,13
197,2.04049338721312,0.0,40,13
198,2.044804175541951,0.0,40,13
199,2.049114963870782,0.0,40,13
200,2.053425752199613,0.0,40,13
201,2.057736540528444,0.0,40,13
202,2.0620473288572754,0.0,40,13
203,2.0663581171861063,0.0,40,13
204,2.070668905514937,0.0,40,13
205,2.074979693843768,0.0,40,13
206,2.079290482172599,0.0,40,13
207,2.08360127050143,0.0,40,13
208,2.0879120588302613,0.0,40,13
209,2.0922228471590922,0.0,40,13
210,2.096533635487923,0.0,40,13
211,2.100844423816754,0.0,40,13
212,2.1051552121455854,0.0,40,13
213,2.1094660004744163,0.0,40,13
214,2.1137767888032473,0.0,40,13
215,2.118087577132078,0.0,40,13
216,2.122398365460909,0.0,40,13
217,2.12670915378974,0.0,40,13
218,2.1310199421185714,0.0,40,13
219,2.1353307304474023,0.0,40,13
220,2.139641518776233,0.0,40,13
221,2.1439523071050646,0.0,40,13
222,2.1482630954338955,0.0,40,13
223,2.1525738837627264,0.0,40,13
224,2.1568846720915573,0.0,40,13
225,2.1611954604203882,0.0,40,13
226,2.165506248749219,0.0,40,13
227,2.1698170370780505,0.0,40,13
228,2.1741278254068814,0.0,40,13
229,2.1784386137357123,0.0,40,13
230,2.1827494020645437,0.0,40,13
231,2.1870601903933746,0.0,40,13
232,2.1913709787222055,0.0,40,13
233,2.1956817670510365,0.0,40,13
234,2.1999925553798674,0.0,40,13
235,2.2043033437086983,0.0,40,13
236,2.208614132037529,0.0,40,13
237,2.2129249203663606,0.0,40,13
238,2.2172357086951915,0.0,40,13
239,2.221546497024023,0.0,40,13
240,2.2258572853528538,0.0,40,13
241,2.2301680736816847,0.0,40,13
242,2.2344788620105156,0.0,40,13
243,2.2387896503393465,0.0,40,13
244,2.2431004386681774,0.0,40,13
245,2.2474112269970083,0.0,40,13
246,2.2517220153258397,0.0,40,13
247,2.2560328036546706,0.0,40,13
248,2.260343591983502,0.0,40,13
249,2.264654380312333,0.0,40,13
250,2.268965168641164,0.0,40,13
251,2.2732759569699947,0.0,40,13
252,2.2775867452988257,0.0,40,13
253,2.2818975336276566,0.0,40,13
254,2.2862083219564875,0.0,40,13
255,2.290519110285319,0.0,40,13
256,2.2948298986141498,0.0,40,13
257,2.2991406869429807,0.0,40,13
258,2.303451475271812,0.0,40,13
259,2.307762263600643,0.0,40,13
260,2.312073051929474,0.0,40,13
261,2.316383840258305,0.0,40,13
262,2.3206946285871357,0.0,40,13
263,2.3250054169159666,0.0,40,13
264,2.3293162052447975,0.0,40,13
265,2.333626993573629,0.0,40,13
266,2.33793778190246,0.0,40,13
267,2.342248570231291,0.0,40,13
268,2.346559358560122,0.0,40,13
269,2.350870146888953,0.0,40,13
270,2.355180935217784,0.0,40,13
271,2.359491723546615,0.0,40,13
272,2.3638025118754458,0.0,40,13
273,2.3681133002042767,0.0,40,13
274,2.372424088533108,0.0,40,13
275,2.376734876861939,0.0,40,13
276,2.3810456651907703,0.0,40,13
277,2.3853564535196012,0.0,40,13
278,2.389667241848432,0.0,40,13
279,2.393978030177263,0.0,40,13
280,2.398288818506094,0.0,40,13
281,2.402599606834925,0.0,40,13
282,2.406910395163756,0.0,40,13
283,2.411221183492587,0.0,40,13
284,2.415531971821418,0.0,40,13
285,2.419842760150249,0.0,40,13
286,2.4241535484790804,0.0,40,13
287,2.4284643368079113,0.0,40,13
288,2.432775125136742,0.0,40,13
289,2.437085913465573,0.0,40,13
290,2.441396701794404,0.0,40,13
291,2.445707490123235,0.0,40,13
292,2.450018278452066,0.0,40,13
293,2.4543290667808972,0.0,40,13
294,2.458639855109728,0.0,40,13
295,2.4629506434385595,0.0,40,13
296,2.4672614317673904,0.0,40,13
297,2.4715722200962214,0.0,40,13
298,2.4758830084250523,0.0,40,13
299,2.480193796753883,0.0,40,13
300,2.484504585082714,0.0,40,13
301,2.488815373411545,0.0,40,13
302,2.4931261617403764,0.0,40,13
303,2.4974369500692073,0.0,40,13
304,2.5017477383980387,0.0,40,13
305,2.5060585267268696,0.0,40,13
306,2.5103693150557005,0.0,40,13
307,2.5146801033845314,0.0,40,13
308,2.5189908917133623,0.0,40,13
309,2.5233016800421932,0.0,40,13
310,2.527612468371024,0.0,40,13
311,2.5319232566998555,0.0,40,13
312,2.5362340450286864,0.0,40,13
313,2.5405448333575174,0.0,40,13
314,2.5448556216863487,0.0,40,13
315,2.5491664100151796,0.0,40,13
316,2.5534771983440105,0.0,40,13
317,2.5577879866728415,0.0,40,13
318,2.5620987750016724,0.0,40,13
319,2.5664095633305033,0.0,40,13
320,2.5707203516593347,0.0,40,13
321,2.5750311399881656,0.0,40,13
322,2.5793419283169965,0.0,40,13
323,2.583652716645828,0.0,40,13
324,2.5879635049746588,0.0,40,13
325,2.5922742933034897,0.0,40,13
326,2.5965850816323206,0.0,40,13
327,2.6008958699611515,0.0,40,13
328,2.6052066582899824,0.0,40,13
329,2.6095174466188134,0.0,40,13
330,2.6138282349476447,0.0,40,13
331,2.6181390232764756,0.0,40,13
332,2.622449811605307,0.0,40,13
333,2.626760599934138,0.0,40,13
334,2.631071388262969,0.0,40,13
335,2.6353821765917997,0.0,40,13
336,2.6396929649206307,0.0,40,13
337,2.6440037532494616,0.0,40,13
338,2.6483145415782925,0.0,40,13
339,2.652625329907124,0.0,40,13
340,2.6569361182359548,0.0,40,13
341,2.661246906564786,0.0,40,13
342,2.665557694893617,0.0,40,13
343,2.669868483222448,0.0,40,13
344,2.674179271551279,0.0,40,13
345,2.67849005988011,0.0,40,13
346,2.6828008482089407,0.0,40,13
347,2.6871116365377716,0.0,40,13
348,2.691422424866603,0.0,40,13
349,2.695733213195434,0.0,40,13
350,2.700044001524265,0.0,40,13
351,2.704354789853096,0.0,40,13
352,2.708665578181927,0.0,40,13
353,2.712976366510758,0.0,40,13
354,2.717287154839589,0.0,40,13
355,2.72159794316842,0.0,40,13
356,2.7259087314972508,0.0,40,13
357,2.7302195198260817,0.5968653447183622,40,13
358,2.734530308154913,0.0,40,13
359,2.738841096483744,0.0,40,13
360,2.7431518848125753,0.0,40,13
361,2.7474626731414062,0.0,40,13
362,2.751773461470237,0.0,40,13
363,2.756084249799068,0.0,40,13
364,2.760395038127899,0.0,40,13
365,2.76470582645673,0.0,40,13
366,2.769016614785561,0.0,40,13
367,2.773327403114392,0.0,40,13
368,2.777638191443223,0.0,40,13
369,2.7819489797720545,0.0,40,13
370,2.7862597681008854,0.0,40,13
371,2.7905705564297163,0.0,40,13
372,2.794881344758547,0.0,40,13
373,2.799192133087378,0.0,40,13
374,2.803502921416209,0.0,40,13
375,2.80781370974504,0.0,40,13
376,2.8121244980738713,0.0,40,13
377,2.8164352864027022,0.0,40,13
378,2.820746074731533,0.0,40,13
379,2.8250568630603645,0.0,40,13
380,2.8293676513891954,0.0,40,13
381,2.8336784397180264,0.0,40,13
382,2.8379892280468573,0.0,40,13
383,2.842300016375688,0.0,40,13
384,2.846610804704519,0.0,40,13
385,2.85092159303335,0.0,40,13
386,2.8552323813621814,0.0,40,13
387,2.8595431696910123,0.0,40,13
388,2.8638539580198437,0.0,40,13
389,2.8681647463486746,0.0,40,13
390,2.8724755346775055,0.0,40,13
391,2.8767863230063364,0.0,40,13
392,2.8810971113351673,0.0,40,13
393,2.8854078996639982,0.0,40,13
394,2.889718687992829,0.0,40,13
395,2.8940294763216605,0.0,40,13
396,2.8983402646504914,0.0,40,13
397,2.902651052979323,0.0,40,13
398,2.9069618413081537,0.0,40,13
399,2.9112726296369846,0.0,40,13
400,2.9155834179658155,0.0,40,13
401,2.9198942062946465,0.0,40,13
402,2.9242049946234774,0.0,40,13
403,2.9285157829523083,0.0,40,13
404,2.9328265712811397,0.0,40,13
405,2.9371373596099706,0.0,40,13
406,2.9414481479388015,0.0,40,13
407,2.945758936267633,0.0,40,13
408,2.9500697245964638,0.5681721005235996,40,13
409,2.9543805129252947,0.6427171868503722,40,13
410,2.9586913012541256,0.0,40,13
411,2.9630020895829565,0.0,40,13
412,2.9673128779117874,0.0,40,13
413,2.9716236662406184,0.0,40,13
414,2.9759344545694497,0.0,40,13
415,2.9802452428982806,0.0,40,13
416,2.984556031227112,0.0,40,13
417,2.988866819555943,0.0,40,13
418,2.993177607884774,0.0,40,13
419,2.9974883962136047,0.0,40,13
420,3.0017991845424357,0.0,40,13
421,3.0061099728712666,0.0,40,13
422,3.0104207612000975,0.0,40,13
423,3.014731549528929,0.0,40,13
424,3.0190423378577598,0.0,40,13
425,3.023353126186591,0.0,40,13
426,3.027663914515422,0.0,40,13
427,3.031974702844253,0.0,40,13
428,3.036285491173084,0.0,40,13
429,3.040596279501915,0.0,40,13
430,3.0449070678307457,0.0,40,13
431,3.0492178561595766,0.0,40,13
432,3.053528644488408,0.0,40,13
433,3.057839432817239,0.0,40,13
434,3.06215022114607,0.0,40,13
435,3.066461009474901,0.0,40,13
436,3.070771797803732,0.0,40,13
437,3.075082586132563,0.0,40,13
438,3.079393374461394,0.0,40,13
439,3.083704162790225,0.0,40,13
440,3.0880149511190558,0.0,40,13
441,3.0923257394478867,0.0,40,13
442,3.096636527776718,0.0,40,13
443,3.100947316105549,0.0,40,13
444,3.1052581044343803,0.0,40,13
445,3.1095688927632112,0.0,40,13
446,3.113879681092042,0.0,40,13
447,3.118190469420873,0.0,40,13
448,3.122501257749704,0.0,40,13
449,3.126812046078535,0.0,40,13
450,3.131122834407366,0.0,40,13
451,3.135433622736197,0.0,40,13
452,3.139744411065028,0.0,40,13
453,3.1440551993938595,0.0,40,13
454,3.1483659877226904,0.0,40,13
455,3.1526767760515213,0.0,40,13
456,3.156987564380352,0.0,40,13
457,3.161298352709183,0.0,40,13
458,3.165609141038014,0.0,40,13
459,3.169919929366845,0.5483526950919134,40,13
460,3.1742307176956763,0.6205522134056055,40,13
461,3.1785415060245072,0.6864525654111159,40,13
462,3.1828522943533386,0.0,40,13
463,3.1871630826821695,0.0,40,13
464,3.1914738710110004,0.0,40,13
465,3.1957846593398314,0.0,40,13
466,3.2000954476686623,0.0,40,13
467,3.204406235997493,0.0,40,13
468,3.2087170243263246,0.0,40,13
469,3.2130278126551555,0.0,40,13
470,3.2173386009839864,0.0,40,13
471,3.2216493893128173,0.0,40,13
472,3.225960177641648,0.0,40,13
473,3.2302709659704796,0.0,40,13
474,3.2345817542993105,0.0,40,13
475,3.2388925426281414,0.0,40,13
476,3.2432033309569723,0.0,40,13
477,3.2475141192858032,0.0,40,13
478,3.2518249076146346,0.0,40,13
479,3.2561356959434655,0.0,40,13
480,3.2604464842722964,0.0,40,13
481,3.2647572726011274,0.0,40,13
482,3.2690680609299587,0.0,40,13
483,3.2733788492587896,0.0,40,13
484,3.2776896375876206,0.0,40,13
485,3.2820004259164515,0.0,40,13
486,3.2863112142452824,0.0,40,13
487,3.2906220025741137,0.0,40,13
488,3.2949327909029447,0.0,40,13
489,3.2992435792317756,0.0,40,13
490,3.3035543675606065,0.0,40,13
491,3.3078651558894374,0.0,40,13
492,3.3121759442182688,0.0,40,13
493,3.3164867325470997,0.0,40,13
494,3.3207975208759306,0.0,40,13
495,3.3251083092047615,0.0,40,13
496,3.329419097533593,0.0,40,13
497,3.333729885862424,0.0,40,13
498,3.3380406741912547,0.0,40,13
499,3.3423514625200856,0.0,40,13
500,3.3466622508489166,0.0,40,13
501,3.350973039177748,0.0,40,13
502,3.355283827506579,0.0,40,13
503,3.3595946158354097,0.0,40,13
504,3.3639054041642407,0.0,40,13
505,3.3682161924930716,0.0,40,13
506,3.372526980821903,0.0,40,13
507,3.376837769150734,0.0,40,13
508,3.3811485574795648,0.0,40,13
509,3.3854593458083957,0.0,40,13
510,3.389770134137227,0.5543573929509956,40,13
511,3.394080922466058,0.622899416948525,40,13
512,3.398391710794889,0.6838136299900014,40,13
513,3.40270249912372,0.7244846012892505,40,13
514,3.4070132874525507,0.0,40,13
515,3.411324075781382,0.0,40,13
516,3.415634864110213,0.0,40,13
517,3.419945652439044,0.0,40,13
518,3.424256440767875,0.0,40,13
519,3.428567229096706,0.0,40,13
520,3.432878017425537,0.0,40,13
521,3.437188805754368,0.0,40,13
522,3.441499594083199,0.0,40,13
523,3.44581038241203,0.0,40,13
524,3.450121170740861,0.0,40,13
525,3.454431959069692,0.0,40,13
526,3.458742747398523,0.0,40,13
527,3.463053535727354,0.0,40,13
528,3.467364324056185,0.0,40,13
529,3.4716751123850162,0.0,40,13
530,3.475985900713847,0.0,40,13
531,3.480296689042678,0.0,40,13
532,3.484607477371509,0.0,40,13
533,3.4889182657003404,0.0,40,13
534,3.4932290540291713,0.0,40,13
535,3.497539842358002,0.0,40,13
536,3.501850630686833,0.0,40,13
537,3.506161419015664,0.0,40,13
538,3.5104722073444954,0.0,40,13
539,3.5147829956733263,0.0,40,13
540,3.519093784002157,0.0,40,13
541,3.523404572330988,0.0,40,13
542,3.527715360659819,0.0,40,13
543,3.5320261489886504,0.0,40,13
544,3.5363369373174813,0.0,40,13
545,3.5406477256463122,0.0,40,13
546,3.544958513975143,0.0,40,13
547,3.5492693023039745,0.0,40,13
548,3.5535800906328054,0.0,40,13
549,3.5578908789616364,0.0,40,13
550,3.5622016672904673,0.0,40,13
551,3.566512455619298,0.0,40,13
552,3.5708232439481296,0.0,40,13
553,3.5751340322769605,0.0,40,13
554,3.5794448206057914,0.0,40,13
555,3.5837556089346223,0.0,40,13
556,3.5880663972634532,0.0,40,13
557,3.5923771855922846,0.0,40,13
558,3.5966879739211155,0.0,40,13
559,3.6009987622499464,0.0,40,13
560,3.6053095505787773,0.0,40,13
561,3.6096203389076087,0.5796762137466813,40,13
562,3.6139311272364396,0.647651321037297,40,13
563,3.6182419155652705,0.7088897170233387,40,13
564,3.6225527038941014,0.7498910569361658,40,13
565,3.6268634922229324,0.7687104413961656,40,13
566,3.6311742805517637,0.0,40,13
567,3.6354850688805946,0.0,40,13
568,3.6397958572094256,0.0,40,13
569,3.6441066455382565,0.0,40,13
570,3.6484174338670874,0.0,40,13
571,3.6527282221959188,0.0,40,13
572,3.6570390105247497,0.0,40,13
573,3.6613497988535806,0.0,40,13
574,3.6656605871824115,0.0,40,13
575,3.669971375511243,0.0,40,13
576,3.674282163840074,0.0,40,13
577,3.6785929521689047,0.0,40,13
578,3.6829037404977356,0.0,40,13
579,3.6872145288265665,0.0,40,13
580,3.691525317155398,0.0,40,13
581,3.695836105484229,0.0,40,13
582,3.7001468938130597,0.0,40,13
583,3.7044576821418906,0.0,40,13
584,3.7087684704707216,0.0,40,13
585,3.713079258799553,0.0,40,13
586,3.717390047128384,0.0,40,13
587,3.7217008354572148,0.0,40,13
588,3.7260116237860457,0.0,40,13
589,3.730322412114877,0.0,40,13
590,3.734633200443708,0.0,40,13
591,3.738943988772539,0.0,40,13
592,3.74325477710137,0.0,40,13
593,3.7475655654302007,0.0,40,13
594,3.751876353759032,0.0,40,13
595,3.756187142087863,0.0,40,13
596,3.760497930416694,0.0,40,13
597,3.764808718745525,0.0,40,13
598,3.7691195070743557,0.0,40,13
599,3.773430295403187,0.0,40,13
600,3.777741083732018,0.0,40,13
601,3.782051872060849,0.0,40,13
602,3.78636266038968,0.0,40,13
603,3.790673448718511,0.0,40,13
604,3.794984237047342,0.0,40,13
605,3.799295025376173,0.0,40,13
606,3.803605813705004,0.0,40,13
607,3.807916602033835,0.0,40,13
608,3.8122273903626662,0.0,40,13
609,3.816538178691497,0.0,40,13
610,3.820848967020328,0.0,40,13
611,3.825159755349159,0.0,40,13
612,3.82947054367799,0.5792170881687996,40,13
613,3.8337813320068213,0.6465780862814008,40,13
614,3.838092120335652,0.710492959765912,40,13
615,3.842402908664483,0.7558251899941018,40,13
616,3.846713696993314,0.7803565588059694,40,13
617,3.8510244853221454,0.8017021512903999,40,13
618,3.8553352736509763,0.0,40,13
619,3.859646061979807,0.0,40,13
620,3.863956850308638,0.0,40,13
621,3.868267638637469,0.0,40,13
622,3.8725784269663004,0.0,40,13
623,3.8768892152951313,0.0,40,13
624,3.8812000036239622,0.0,40,13
625,3.885510791952793,0.0,40,13
626,3.889821580281624,0.0,40,13
627,3.8941323686104554,0.0,40,13
628,3.8984431569392863,0.0,40,13
629,3.9027539452681173,0.0,40,13
630,3.907064733596948,0.0,40,13
631,3.9113755219257795,0.0,40,13
632,3.9156863102546104,0.0,40,13
633,3.9199970985834414,0.0,40,13
634,3.9243078869122723,0.0,40,13
635,3.928618675241103,0.0,40,13
636,3.9329294635699346,0.0,40,13
637,3.9372402518987655,0.0,40,13
638,3.9415510402275964,0.0,40,13
639,3.9458618285564273,0.0,40,13
640,3.9501726168852587,0.0,40,13
641,3.9544834052140896,0.0,40,13
642,3.9587941935429205,0.0,40,13
643,3.9631049818717514,0.0,40,13
644,3.9674157702005823,0.0,40,13
645,3.9717265585294137,0.0,40,13
646,3.9760373468582446,0.0,40,13
647,3.9803481351870755,0.0,40,13
648,3.9846589235159064,0.0,40,13
649,3.9889697118447374,0.0,40,13
650,3.9932805001735687,0.0,40,13
651,3.9975912885023996,0.0,40,13
652,4.001902076831231,0.0,40,13
653,4.0062128651600615,0.0,40,13
654,4.010523653488892,0.0,40,13
655,4.014834441817724,0.0,40,13
656,4.019145230146554,0.0,40,13
657,4.023456018475386,0.0,40,13
658,4.027766806804216,0.0,40,13
659,4.032077595133048,0.0,40,13
660,4.036388383461879,0.0,40,13
661,4.04069917179071,0.0,40,13
662,4.045009960119541,0.0,40,13
663,4.0493207484483715,0.5437843800237392,40,13
664,4.053631536777203,0.6084393014986074,40,13
665,4.057942325106033,0.6733323252970985,40,13
666,4.062253113434865,0.7220575670575071,40,13
667,4.066563901763695,0.7496492064191239,40,13
668,4.070874690092527,0.7593291846848672,40,13
669,4.075185478421358,0.745761723077052,40,13
670,4.079496266750189,0.0,40,13
671,4.08380705507902,0.0,40,13
672,4.088117843407851,0.0,40,13
673,4.0924286317366825,0.0,40,13
674,4.0967394200655125,0.0,40,13
675,4.101050208394344,0.0,40,13
676,4.105360996723174,0.0,40,13
677,4.109671785052006,0.0,40,13
678,4.113982573380837,0.0,40,13
679,4.118293361709668,0.0,40,13
680,4.122604150038499,0.0,40,13
681,4.12691493836733,0.0,40,13
682,4.131225726696162,0.0,40,13
683,4.135536515024992,0.0,40,13
684,4.1398473033538234,0.0,40,13
685,4.1441580916826535,0.0,40,13
686,4.148468880011485,0.0,40,13
687,4.152779668340316,0.0,40,13
688,4.157090456669147,0.0,40,13
689,4.161401244997978,0.0,40,13
690,4.165712033326809,0.0,40,13
691,4.17002282165564,0.0,40,13
692,4.174333609984471,0.0,40,13
693,4.178644398313303,0.0,40,13
694,4.182955186642133,0.0,40,13
695,4.187265974970964,0.0,40,13
696,4.191576763299795,0.0,40,13
697,4.195887551628626,0.0,40,13
698,4.200198339957457,0.0,40,13
699,4.204509128286288,0.0,40,13
700,4.208819916615119,0.0,40,13
701,4.21313070494395,0.0,40,13
702,4.217441493272782,0.0,40,13
703,4.221752281601612,0.0,40,13
704,4.226063069930444,0.0,40,13
705,4.230373858259274,0.0,40,13
706,4.234684646588105,0.0,40,13
707,4.238995434916936,0.0,40,13
708,4.243306223245767,0.0,40,13
709,4.247617011574598,0.0,40,13
710,4.251927799903429,0.0,40,13
711,4.256238588232261,0.0,40,13
712,4.260549376561091,0.0,40,13
713,4.264860164889923,0.0,40,13
714,4.269170953218753,0.5003945534925412,40,13
715,4.2734817415475845,0.5645735345953462,40,13
716,4.2777925298764155,0.6312220597065397,40,13
717,4.282103318205246,0.6822465967866302,40,13
718,4.286414106534077,0.7109472957504519,40,13
719,4.290724894862908,0.7107313259212891,40,13
720,4.29503568319174,0.6791499546058106,40,13
721,4.29934647152057,0.6260026974695587,40,13
722,4.303657259849402,0.0,40,13
723,4.307968048178232,0.0,40,13
724,4.312278836507064,0.0,40,13
725,4.316589624835895,0.0,40,13
726,4.3209004131647255,0.0,40,13
727,4.325211201493556,0.0,40,13
728,4.329521989822387,0.0,40,13
729,4.333832778151219,0.0,40,13
730,4.338143566480049,0.0,40,13
731,4.342454354808881,0.0,40,13
732,4.346765143137711,0.0,40,13
733,4.351075931466543,0.0,40,13
734,4.355386719795374,0.0,40,13
735,4.359697508124205,0.0,40,13
736,4.364008296453036,0.0,40,13
737,4.3683190847818665,0.0,40,13
738,4.372629873110698,0.0,40,13
739,4.376940661439528,0.0,40,13
740,4.38125144976836,0.0,40,13
